id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1345878277056061440	1345878277056061440	2021-01-04 00:42:41 CET	2021-01-04	00:42:41	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		RT @johnpavlovitz: I often hear people say, “I’m a good person and I support Donald Trump.”  I now consider that an oxymoron.  I believe th…	en	[{'screen_name': 'johnpavlovitz', 'name': 'john pavlovitz', 'id': '493714995'}]	[]	[]	0	137	0	[]	[]	https://twitter.com/BooKerri/status/1345878277056061440	True	0	0					493714995	"I often hear people say, “I’m a good person and I support Donald Trump.”

I now consider that an oxymoron.

I believe that act is fundamentally antithetical to anything good.

https://t.co/l3k3MKhCgH

#TrumpTapes"	1345853634156888065	[]	2021-01-03 23:04:45 CET			
1345877906451529728	1345810612656484353	2021-01-04 00:41:12 CET	2021-01-04	00:41:12	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@studentactivism Yeah well .@realDonaldTrump isn't exactly tethered to reality or ethics/morals. He has no shame.	en	[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345877906451529728	False	0	0								[{'screen_name': 'studentactivism', 'name': 'Angus Johnston', 'id': '20919626'}]				
1345870907080904708	1345870907080904708	2021-01-04 00:13:23 CET	2021-01-04	00:13:23	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		I had a squirrel attack me when I lived in Boulder. I had to go get a rabies prophylactic treatment. It was a nightmare.   A Sunday morning my roommate made pancakes...sitting on patio...then attack squirrel!!    https://t.co/7Dhylwg5Vn	en	[]	['https://www.usatoday.com/story/news/nation/2020/12/31/nyc-squirrel-attacks-queens-residents-report-rodent-bites/4101024001/']	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345870907080904708	False	0	0								[]				
1345855212607713283	1345815685520367628	2021-01-03 23:11:02 CET	2021-01-03	23:11:02	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@Amy_Siskind It's on .@wapo	en	[{'screen_name': 'wapo', 'name': 'the washington post', 'id': '913062595216728064'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345855212607713283	False	0	0								[{'screen_name': 'Amy_Siskind', 'name': 'Amy Siskind 🏳️\u200d🌈', 'id': '15976705'}]				
1345848415155081218	1345848415155081218	2021-01-03 22:44:01 CET	2021-01-03	22:44:01	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		I haven't seen the Elotera since March 2020. I am worried but have no idea where to look for her. Covid is killing BIPOC disproportionately here in the hood. Not a Xian, but saying whatever equated to a prayer for her and her kids.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345848415155081218	False	https://twitter.com/BooKerri/status/1233924157064171520	0								[]				
1345842924626571267	1345792290372116480	2021-01-03 22:22:12 CET	2021-01-03	22:22:12	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@martinMmorrow @JoeBiden As long as the babies are out first. I cannot bear it any longer.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/BooKerri/status/1345842924626571267	False	0	0								[{'screen_name': 'martinMmorrow', 'name': 'Martin Mandela Morrow', 'id': '122027893'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]				
1345840831438139392	1345792290372116480	2021-01-03 22:13:53 CET	2021-01-03	22:13:53	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@CramerConsult @JoeBiden Dang. I am looking to buy property in your area. Not with you obviously.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345840831438139392	False	0	0								[{'screen_name': 'CramerConsult', 'name': 'John', 'id': '167255868'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]				
1345840510049660928	1345792290372116480	2021-01-03 22:12:36 CET	2021-01-03	22:12:36	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@martinMmorrow @JoeBiden No. The kids out of cages first. I didn't vote for Joe. I voted against Trump.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345840510049660928	False	0	0								[{'screen_name': 'martinMmorrow', 'name': 'Martin Mandela Morrow', 'id': '122027893'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]				
1345839684203778053	1345839684203778053	2021-01-03 22:09:19 CET	2021-01-03	22:09:19	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		.@NathanFillion I am making fajitas tonight in honor of .@therookie's season premier. Finally!  https://t.co/LGKRfIhLBC	en	[{'screen_name': 'nathanfillion', 'name': 'nathan fillion', 'id': '31353077'}, {'screen_name': 'therookie', 'name': 'the rookie', 'id': '966871690952065025'}]	[]	['https://pbs.twimg.com/tweet_video_thumb/Eq1iDU3XUAEwHbj.jpg']	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345839684203778053	False	0	1	https://pbs.twimg.com/tweet_video_thumb/Eq1iDU3XUAEwHbj.jpg							[]				
1345838819388620800	1345838819388620800	2021-01-03 22:05:53 CET	2021-01-03	22:05:53	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		Tomorrow I'm taking my daughter and granddaughter Luna to see .@FridaKahlo at .@DenverArtMuseum I'm so excited. I can afford things like memberships to DCPA, DAM, Botanic Gardens, et al., these days. I can't afford not to. When Covid's over Luna will have adventures w/ her Mimi.  https://t.co/E9LfmB6NUj	en	[{'screen_name': 'fridakahlo', 'name': 'frida kahlo', 'id': '786668601583337472'}, {'screen_name': 'denverartmuseum', 'name': 'denver art museum', 'id': '18741631'}]	[]	['https://pbs.twimg.com/tweet_video_thumb/Eq1hRSaXAAA5Scg.jpg']	1	0	2	[]	[]	https://twitter.com/BooKerri/status/1345838819388620800	False	0	1	https://pbs.twimg.com/tweet_video_thumb/Eq1hRSaXAAA5Scg.jpg							[]				
1345837477140029446	1345837477140029446	2021-01-03 22:00:33 CET	2021-01-03	22:00:33	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		My fasting BG was 214 today. Yet I feel hypoglycemic. I don't look forward to insulin but I am tired of this 💩!  https://t.co/0igDui0NfF	en	[]	[]	['https://pbs.twimg.com/media/Eq1gDZ6W8Ac7kPe.jpg']	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345837477140029446	False	0	1	https://pbs.twimg.com/media/Eq1gDZ6W8Ac7kPe.jpg							[]				
1345837077078880257	1345837077078880257	2021-01-03 21:58:58 CET	2021-01-03	21:58:58	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		I have loathed .@SpeakerRyan for years. When #PaulRyan starts making sense, that shows just how insane Cheeto Il Douche is. Everything is backwards. Up is down. Down is up. Insanity.	en	[{'screen_name': 'speakerryan', 'name': 'paul ryan', 'id': '18916432'}]	[]	[]	0	0	0	['paulryan']	[]	https://twitter.com/BooKerri/status/1345837077078880257	False	https://twitter.com/ProjectLincoln/status/1345830338539491329	0								[]				
1345836126578368513	1345836126578368513	2021-01-03 21:55:11 CET	2021-01-03	21:55:11	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		After .@ossoff and .@ReverendWarnock  are seated, this will be possible. If Pelosi refuses to seat the seditious others for their treason. As for .@JoeBiden we need to heal and that means having the backbone to prosecute .@realDonaldTrump and his cronies.	en	[{'screen_name': 'ossoff', 'name': 'jon ossoff', 'id': '521747968'}, {'screen_name': 'reverendwarnock', 'name': 'reverend raphael warnock', 'id': '1221242033530195970'}, {'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345836126578368513	False	https://twitter.com/itsJeffTiedrich/status/1345807231611240454	0								[]				
1345836035528384513	1345807231611240454	2021-01-03 21:54:49 CET	2021-01-03	21:54:49	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@itsJeffTiedrich After .@ossoff and .@ReverendWarnock  are seated, this will be possible. If Pelosi refuses to seat the seditious others for their treason. As for .@JoeBiden we need to heal and that means having the backbone to prosecute .@realDonaldTrump and his cronies.	en	[{'screen_name': 'ossoff', 'name': 'jon ossoff', 'id': '521747968'}, {'screen_name': 'reverendwarnock', 'name': 'senator-elect reverend raphael warnock', 'id': '1221242033530195970'}, {'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345836035528384513	False	0	0								[{'screen_name': 'itsJeffTiedrich', 'name': 'Jeff Tiedrich', 'id': '1009577803304656896'}]				
1345834438761050120	1345834438761050120	2021-01-03 21:48:29 CET	2021-01-03	21:48:29	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		"I admire .@GaSecofState:   .@realDonaldTrump is threatening him. Calling him to demand that he [Raffensberger] ""find votes"" to thwart the will of the people. Raffensberger is resolute and not bending or breaking. History will remember you kindly sir.     https://t.co/HY1R0SKB8P"	en	[{'screen_name': 'gasecofstate', 'name': 'ga secretary of state brad raffensperger', 'id': '79205875'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]	['https://www.washingtonpost.com/politics/trump-raffensperger-call-georgia-vote/2021/01/03/d45acb92-4dc4-11eb-bda4-615aaefd0555_story.html?s=04#click=https://t.co/bOjykxOWpp']	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345834438761050120	False	0	0								[]				
1345824160065458177	1345824160065458177	2021-01-03 21:07:38 CET	2021-01-03	21:07:38	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		It really has become the party of autocrats vs democrats. Watching the GOP implode would be quality schadenfreude, if the implications weren't so frightening. .@SteveSchmidtSES is 100% correct.	en	[{'screen_name': 'steveschmidtses', 'name': 'steve schmidt', 'id': '786309892990574592'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345824160065458177	False	https://twitter.com/gtconway3d/status/1337375729034678272	0								[]				
1345820861681512449	1339926690231951363	2021-01-03 20:54:32 CET	2021-01-03	20:54:32	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@Not_Woke_Enough Then all over your Twitter you are bitching about wearing a mask. #DyingOfCoronavirusToOwnTheLibs	en	[]	[]	[]	2	0	1	['dyingofcoronavirustoownthelibs']	[]	https://twitter.com/BooKerri/status/1345820861681512449	False	0	0								[{'screen_name': 'Not_Woke_Enough', 'name': 'ℕ𝕠𝕥 𝕎𝕠𝕜𝕖 𝔼𝕟𝕠𝕦𝕘𝕙', 'id': '1280772279249625089'}]				
1345820285602320386	1345716888320544770	2021-01-03 20:52:14 CET	2021-01-03	20:52:14	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@Not_Woke_Enough This coming from a Trumplodyte. I'll take that as a compliment.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/BooKerri/status/1345820285602320386	False	0	0								[{'screen_name': 'Not_Woke_Enough', 'name': 'ℕ𝕠𝕥 𝕎𝕠𝕜𝕖 𝔼𝕟𝕠𝕦𝕘𝕙', 'id': '1280772279249625089'}]				
1345819597807747076	1345489200926359552	2021-01-03 20:49:30 CET	2021-01-03	20:49:30	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@Chris_Meloni Me too. That is I hate myself, not you.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345819597807747076	False	0	0								[{'screen_name': 'Chris_Meloni', 'name': 'Chris Meloni', 'id': '222185665'}]				
1345671641293008896	1345501585628155910	2021-01-03 11:01:35 CET	2021-01-03	11:01:35	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@realDonaldTrump What is your malfunction?	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345671641293008896	False	0	0								[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]				
1345671440025214976	1345556713752039425	2021-01-03 11:00:47 CET	2021-01-03	11:00:47	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@LizabellaBella @parlertakes Come on you don't even exist. Everyone knows that the world is flat. How do you not fall off the edge? Why perpetuate this myth that Australia and New Zealand exist?	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/BooKerri/status/1345671440025214976	False	0	0								[{'screen_name': 'LizabellaBella', 'name': 'ᒪIᘔᗩᗷEᒪᒪᗩ 🍩🌊🌈🐾🐱🐶🐨🐾🌈🌊🍩', 'id': '967439072'}, {'screen_name': 'parlertakes', 'name': 'Parlertakes🇺🇸', 'id': '978265628426432512'}]				
1345554274772725766	1345452735160852482	2021-01-03 03:15:12 CET	2021-01-03	03:15:12	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@mattreynolds110 @ssach7 @raymond_radford @itsazack @abc27News I love Bernie.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/BooKerri/status/1345554274772725766	False	0	0								[{'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345551768638390273	1345452735160852482	2021-01-03 03:05:15 CET	2021-01-03	03:05:15	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@ssach7 @mattreynolds110 @raymond_radford @itsazack @abc27News Trump is far too stupid to learn anything. I was hoping 3 ghosts would visit him in his sleep last week. Alas...	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/BooKerri/status/1345551768638390273	False	0	0								[{'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345549869323313152	1345452735160852482	2021-01-03 02:57:42 CET	2021-01-03	02:57:42	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@mattreynolds110 @ssach7 @raymond_radford @itsazack @abc27News He backed a man who has equated my family to vermin, drug dealers, and rapists. I cannot muster an ounce of sympathy. For his family yeah, not him.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345549869323313152	False	0	0								[{'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345549324911042561	1345452735160852482	2021-01-03 02:55:32 CET	2021-01-03	02:55:32	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		"@ssach7 @mattreynolds110 @raymond_radford @itsazack @abc27News In Colorado or how I have ever heard it, it is equivalent to ""cracker."" Language as you know, is fluid. Gabacho works too.  Although I sometimes called my ex BF huero because he is blonde hair/green eyes. So both."	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345549324911042561	False	0	0								[{'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345547904082173954	1345452735160852482	2021-01-03 02:49:54 CET	2021-01-03	02:49:54	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		"@mattreynolds110 @ssach7 @raymond_radford @itsazack @abc27News My daughter helped a disabled woman turn on the water in the bathroom. That woman said, ""I need to sterilize my hands because you touched it. Go back to Mexico.""   I raised my kids to be helpful and polite and these people...that's not the worst of it."	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345547904082173954	False	0	0								[{'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345547250429292544	1345452735160852482	2021-01-03 02:47:18 CET	2021-01-03	02:47:18	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@mattreynolds110 @ssach7 @raymond_radford @itsazack @abc27News Yes it means American. If someone called you a huero, that's a perjorative.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345547250429292544	False	0	0								[{'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345546732013318144	1345452735160852482	2021-01-03 02:45:14 CET	2021-01-03	02:45:14	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@mattreynolds110 @ssach7 @raymond_radford @itsazack @abc27News Also means willfully ignorant.   When I see the kids in cages I see my kids and grandkids. It hurts like you cannot possibly fathom. Reading the comments when it's posted they are dying, makes me cry. You'll never see white kids in cages or hear that you need to leave ur country.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345546732013318144	False	0	0								[{'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345544667660759041	1345452735160852482	2021-01-03 02:37:02 CET	2021-01-03	02:37:02	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@mattreynolds110 @ssach7 @raymond_radford @itsazack @abc27News I am pointing out to you, your blind spot.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345544667660759041	False	0	0								[{'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345544505253101568	1345452735160852482	2021-01-03 02:36:23 CET	2021-01-03	02:36:23	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@ssach7 @mattreynolds110 @raymond_radford @itsazack @abc27News Well mexican-american is more apt a description. One that doesn't see ourselves as Anglo.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BooKerri/status/1345544505253101568	False	0	0								[{'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
1345544289074499584	1345452735160852482	2021-01-03 02:35:32 CET	2021-01-03	02:35:32	+0100	1047823675	bookerri	Kerri Peek de los Luceros 🇲🇽🇺🇸🇨🇮		@ssach7 @mattreynolds110 @raymond_radford @itsazack @abc27News Yes.	und	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/BooKerri/status/1345544289074499584	False	0	0								[{'screen_name': 'ssach7', 'name': 'ᛈᚨᚲᛁᛟ', 'id': '265694624'}, {'screen_name': 'mattreynolds110', 'name': 'Matt Reynolds', 'id': '1689758509'}, {'screen_name': 'raymond_radford', 'name': 'Raymond Radford', 'id': '2743147121'}, {'screen_name': 'itsazack', 'name': 'ZeepZ (Commissions Closed)', 'id': '1124481469584498688'}, {'screen_name': 'abc27News', 'name': 'abc27 News', 'id': '15145034'}]				
